442,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,CILINCING,KALIBARU,"Jl. Kali Baru Timur VI No.2, Rt. 3 Rw. 13, Kali Baru, Kec. Cilincing, Kota Adm. Jakarta Utara, Dki Jakarta",SPPG Jakut Cilincing Kalibaru 4
443,RIAU,KAMPAR,KAMPAR KIRI TENGAH,SIMALINYANG,"Jl. Pekanbaru Desa Simalinyang, Kec. Kampar Kiri Tengah, Kab. Kampar, Riau",SPPG Kampar Kampar Kiri Tengah Simalinyang 2
444,ACEH,ACEH SELATAN,MEUKEK,LHOK AMAN,"Jl. Nasional Tapaktuan Meulaboh Desa Lhok Aman Kec Meukek Kab Aceh Selatan, Lhok Aman, Meukek, Kab. Aceh Selatan, Aceh",SPPG Aceh Selatan Meukek Lhok Aman
445,JAWA TIMUR,SAMPANG,KEDUNGDUNG,GUNUNGELEH,"Gunungeleh, Kecamatan Kedungdung, Kabupaten Sampang, Jawa Timur",SPPG Sampang Kedungdung Gunungeleh 2
446,SUMATERA BARAT,SOLOK SELATAN,SANGIR,LUBUK GADANG,"Mako Polres Solok Selatan, Lubuk Gadang, Kecamatan Sangir, Kabupaten Solok Selatan, Sumatera Barat",SPPG Solok Selatan Sangir Lubuk Gadang 2
447,JAWA TENGAH,JEPARA,NALUMSARI,DAREN,"Desa Daren Gang 4 Rt 01 Rw 01, Kec. Nalumsari, Kab. Jepara, Jawa Tengah",SPPG Jepara Nalumsari Daren 3
448,SUMATERA SELATAN,OGAN ILIR,SUNGAI PINANG,SUNGAI PINANG II,"Jl. Lintas Timur No. 337, Sungai Pinang II, Kec. Sungai Pinang, Kab. Ogan Ilir, Sumatera Selatan",SPPG Ogan Ilir Sungai Pinang Sungai Pinang II
449,JAWA BARAT,MAJALENGKA,SUKAHAJI,CIKALONG,"Blok Kemis, Desa Cikalong, Kecamatan Sukahaji, Kabupaten Majalengka, Jawa Barat",SPPG Majalengka Sukahaji Cikalong 2
450,JAWA TIMUR,KOTA MALANG,LOWOKWARU,TULUSREJO,"Jl. Cengger Ayam No 42 Kel.Tulusrejo Kec. Lowokwaru Kota Malang, Jawa Timur",SPPG Kota Malang Lowokwaru Tulusrejo 2
No,Provinsi SPPG,Kab./Kota SPPG,Kecamatan SPPG,Kelurahan/Desa SPPG,Alamat SPPG,Nama SPPG
451,SULAWESI SELATAN,JENEPONTO,TAMALATEA,TAMAN ROYA,"Jl. Poros Makassar Jeneponto, Taman Roya, Tamalatea, Kabupaten Jeneponto, Sulawesi Selatan",SPPG Jeneponto Tamalatea Taman Roya
452,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,NGAGLIK,SARDONOHARJO,"Plumbon Sardonoharjo Ngaglik Sleman Daerah Istimewa Yogyakarta, Sardonoharjo, Ngaglik, Kab. Sleman, Daerah Istimewa Yogyakarta",SPPG Sleman Ngaglik Sardonoharjo 1
453,ACEH,ACEH TENGAH,BEBESEN,TAN SARIL,"Tan Saril, Kecamatan Bebesen, Kabupaten Aceh Tengah, Aceh",SPPG Aceh Tengah Bebesen Tan Saril
454,JAWA BARAT,SUKABUMI,NAGRAK,NAGRAK UTARA,"Kampung Sinagar Rt 02 Rw 02 Desa Nagrak Utara Kecamatan Nagarak, Kabupaten Sukabumi, Jawa Barat",SPPG Sukabumi Nagrak Nagrak Utara 2
455,SULAWESI BARAT,MAJENE,ULUMANDA,SALUTAMBUNG,"Jl Poros Majene Mamuju, Desa Salutambung, Kec. Ulumanda, Kab. Majene, Sulawesi Barat",SPPG Majene Ulumanda Salutambung
456,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,"Jl. Bungur Besar Raya No 57, Kemayoran, Kemayoran, Kota Adm. Jakarta Pusat, Dki Jakarta",SPPG Jakpus Kemayoran Kemayoran 2
457,KALIMANTAN TENGAH,KATINGAN,KATINGAN KUALA,PAGATAN HILIR,"Kelurahan Katingan, Kecamatan Katingan Kuala, Kabupaten Katıngan, Kalimantan Tengah",SPPG Katingan Katingan Kuala Pagatan Hilir
458,RIAU,INDRAGIRI HULU,BATANG CENAKU,PUNTI ANAI,"Jl. Lintas Selatan, Desa Kuala Kilan",SPPG Indragiri Hulu Batang Cenaku Punti Anai
459,JAWA BARAT,TASIKMALAYA,TANJUNGJAYA,CILOLOHAN,"Kampung Cilolohan Kec. Tanjungjaya Kab. Tasikmalaya, Jawa Barat",SPPG Tasikmalaya Tanjungjaya Cilolohan 2
460,NUSA TENGGARA BARAT,DOMPU,DOMPU,DORA TANGGA,"Jl. Lintas Kelurahan Dorotangga Rt. 08 Rw. 02, Dora Tangga, Kec. Dompu, Kab. Dompu, Nusa Tenggara Barat",SPPG Dompu Dompu Dora Tangga
No,Provinsi SPPG,Kab./Kota SPPG,Kecamatan SPPG,Kelurahan/Desa SPPG,Alamat SPPG,Nama SPPG
461,SUMATERA UTARA,TOBA,SILAEN,HUTANAMORA,"Jl. D.I. Panjaitan, Hutanamora, Silaen, Kabupaten Toba, Sumatera Utara",SPPG Toba Silaen Hutanamora
462,JAWA TIMUR,MOJOKERTO,PURI,TAMBAKAGUNG,Dusun Trenggumung Rt 004 Rw 002 Desa Tambakagung Kec. Puri Kab. Mojokerto 61363 Jawa Timur,SPPG Mojokerto Puri Tambakagung
463,JAWA TENGAH,SRAGEN,SRAGEN,KEDUNGUPIT,"Jl Karangudi Pilangsari Tanjang RT 22 Kedungupit, Kec. Sragen, Kab. Sragen, Jawa Tengah",SPPG Sragen Sragen Kedungupit
464,JAWA TENGAH,KOTA SALATIGA,SIDOREJO,BUGEL,"Desa Bugel, Kecamatan Sidorejo, Kota Salatiga, Jawa Tengah",SPPG Kota Salatiga Sidorejo Bugel 1
465,SUMATERA UTARA,KOTA PEMATANGSIANTAR,SIANTAR BARAT,TIMBANG GALUNG,"Jl. H. Adam Malik, No. 97",SPPG Kota Pematangsiantar Siantar Barat Timbang Galung
466,JAWA TIMUR,LAMONGAN,LAMONGAN,BANJARMENDALAN,"Jl. Panglima Sudirman, Banjar Anyar, Kelurahan Banjarmendalan, Kecamatan Lamongan, Kabupaten Lamongan, Jawa Timur",SPPG Lamongan Lamongan Banjarmendalan
467,LAMPUNG,LAMPUNG TENGAH,BANGUN REJO,CIMARIAS,"Dusun 1 Cimarias Rt 002 Rw 001, Cimarias, Kec. Bangun Rejo, Kab. Lampung Tengah, Lampung",SPPG Lampung Tengah Bangun Rejo Cimarias
468,JAWA BARAT,GARUT,KADUNGORA,KARANGMULYA,"Jl. Rancasalak, Kampung Sukasirna Rt 04/07, Desa Karangmulya, Kecamatan Kadungora, Kabupaten Garut, Jawa Barat",SPPG Garut Kadungora Karangmulya 4
469,MALUKU UTARA,KOTA TERNATE,KOTA TERNATE TENGAH,TAKOMA,JALAN KOTABARU GANG KAYUBUA RT 001 KELURAHAN TAKOMA KECAMATAN TERNATE TENGAH KOTA TERNATE PROVINSI MALUKU UTARA (97714),SPPG Kota Ternate - Ternate Tengah
470,JAWA TIMUR,SUMENEP,ARJASA,PANDEMAN,"Desa Pademan, Kecamatan Arjasa, Kabupaten Sumenep, Jawa Timur",SPPG Sumenep Arjasa Pandeman
No,Provinsi SPPG,Kab./Kota SPPG,Kecamatan SPPG,Kelurahan/Desa SPPG,Alamat SPPG,Nama SPPG
471,SUMATERA SELATAN,KOTA PAGAR ALAM,PAGAR ALAM UTARA,BANGUN REJO,"Jalan Perintis, Perumnas GUPPI, BANGUN REJO, PAGAR ALAM UTARA, KOTA PAGAR ALAM, SUMATERA SELATAN",SPPG Kota Pagar Alam Pagar Alam Utara Bangun Rejo
472,JAWA BARAT,GARUT,LELES,SALAMNUNGGAL,"Jl. Kiansantang No 39 Desa Salamnunggal, Kecamatan Leles, Kabupaten Garut, Jawa Barat",SPPG Garut Leles Salamnunggal
473,JAWA TIMUR,SIDOARJO,SIDOARJO,LEMAHPUTRO,"Jl. Raya Taman Pinang Indah No.03 Blok A4, Kwadengan Barat, Lemahputro, Kecamatan Sidoarjo, Kabupaten Sidoarjo, Jawa Timur",SPPG Sidoarjo Sidoarjo Lemahputro 2
474,JAWA TENGAH,DEMAK,WEDUNG,BUKO,"Dukuh Angin-Angin Rt 001 Rw 001 Desa Buko, Kecamatan Wedung, Kabupaten Demak, Jawa Tengah",SPPG Demak Wedung Buko
475,BANTEN,TANGERANG,KRONJO,CIRUMPAK,"Desa Cirumpak, Kecamatan Kronjo, Kabupaten Tangerang, Banten",SPPG Tangerang Kronjo Cirumpak
476,SUMATERA SELATAN,MUSI RAWAS,MUARA LAKITAN,ANYAR,"Anyar, Kec. Muara Lakitan, Kab. Musi Rawas, Sumatera Selatan",SPPG Musi Rawas Muara Lakitan Anyar
477,JAWA BARAT,CIREBON,SURANENGGALA,SURANENGGALA,"Jl. Ki Gede Mayung Sambeng, Kec. Suranenggala, Kab. Cirebon, Jawa Barat",SPPG Cirebon Suranenggala Suranenggala 2
478,SULAWESI TENGGARA,BUTON,LASALIMU,WAGARI,Jalan Gajah Mada,SPPG Buton Lasalimu Wagari
479,RIAU,INDRAGIRI HULU,RENGAT BARAT,TALANG JERINJING,"Jl. Lintas Sumatera, Desa Talang Jerinjing, Kec. Rengat Barat, Kab. Indragiri Hulu, Riau",SPPG Indragiri Hulu Rengat Barat Talang Jerinjing
480,JAWA TIMUR,SIDOARJO,SIDOARJO,CEMENGBAKALAN,"Cemengbakalan, Kecamatan Sidoarjo, Kabupaten Sidoarjo, Jawa Timur",SPPG Sidoarjo Sidoarjo Cemengbakalan 4
No,Provinsi SPPG,Kab./Kota SPPG,Kecamatan SPPG,Kelurahan/Desa SPPG,Alamat SPPG,Nama SPPG
481,JAWA TIMUR,BANGKALAN,GALIS,BANYU BUNIH,Dsn Blundung Desa Banyubunih Kec Galis Kabupaten Bangkalan,SPPG Bangkalan Galis Banyu Bunih 2
482,NUSA TENGGARA BARAT,LOMBOK TIMUR,SUWELA,PERIGI,"Jl. Raya Budaya Limbungan Rt 04 Desa Perigi, Kecamatan Suela Suwela Kabupaten Lombok Timur Nusa Tenggara Barat",SPPG Lombok Timur Suwela Perigi
483,BANTEN,TANGERANG,KELAPA DUA,BENCONGAN,"Jl. Kecubung Bumi Karawaci Bengcongan, Kec. Kelapa Dua, Kab. Tangerang, Banten",SPPG Tangerang Kelapa Dua Bencongan 4
484,BANTEN,PANDEGLANG,MUNJUL,PASANGGRAHAN,"Kampung Menteng Raya Rt 015 Rw 003, Pasanggrahan, Kec. Munjul, Kab. Pandeglang, Banten",SPPG Pandeglang Munjul Pasanggrahan
485,JAWA BARAT,BANDUNG,CILEUNYI,CILEUNYI WETAN,"Jl. Kampung Pasar Sore No 12 Rt. 001 Rw. 005, Cileunyi Wetan, Kec. Cileunyi, Kab. Bandung, Jawa Barat",SPPG Bandung Cileunyi Cileunyi Wetan 7
486,LAMPUNG,MESUJI,PANCA JAYA,MUKTI KARYA,Jl. Raden Intan Kelurahan Mukti Karya Kecamatan Panca Jaya Kabupaten Mesuji Provinsi Lampung,SPPG Mesuji Panca Jaya Mukti Karya
487,SULAWESI SELATAN,SINJAI,SINJAI TIMUR,TONGKE-TONGKE,"BTN Lappa Mas 1, Blok E.49",SPPG Sinjai Sinjai Timur Tongke-tongke
488,RIAU,ROKAN HILIR,BAGANSINEMBAH,BAGAN BATU KOTA,"Jl. Sisingamangaraja Desa Bagan Batu Kota, Kec. Bagan Sinembah, Kab. Rokan Hilir, Riau",SPPG Rokan Hilir Bagansinembah Bagan Batu Kota
489,JAWA TENGAH,TEGAL,DUKUHWARU,BLUBUK,"Jl. Gunung Slamet Gang Juanda Rt 01 Rw 03 Desa Blubuk, Kec. Dukuhwaru, Kab. Tegal, Jawa Tengah",SPPG Tegal Dukuhwaru Blubuk
490,RIAU,PELALAWAN,LANGGAM,LANGGAM,"Jl. Teknopolitan No.1 Desa Langgam, Kecamatan Langgam, Kabupaten Pelalawan, Riau",SPPG Pelalawan Langgam Langgam
No,Provinsi SPPG,Kab./Kota SPPG,Kecamatan SPPG,Kelurahan/Desa SPPG,Alamat SPPG,Nama SPPG
491,ACEH,PIDIE JAYA,TRIENGGADENG,SAGOE,"Jl. Lintas Banda Aceh Medan, Sagoe, Kec. Trienggadeng, Kab. Pidie Jaya, Aceh",SPPG Pidie Jaya Trienggadeng Sagoe
492,ACEH,BIREUEN,PEULIMBANG,UTEUN SIKUMBONG,"Jl. Raya Medan Banda Aceh, Uteun Sikumbong, Kec. Peulimbang, Kab. Bireuen, Aceh",SPPG Bireuen Peulimbang Uteun Sikumbong
493,SULAWESI SELATAN,BARRU,BARRU,COPPO,"jl.iskandar Unru (Belakang Kantor DPRD) Kel.Coppo, Kec.Barru Prov.Sulawesi Selatan",SPPG Barru Barru Coppo 2
494,LAMPUNG,KOTA BANDAR LAMPUNG,RAJABASA,RAJABASA,"Jl. Abdul Muis No. 21, Gedong Meneng, Rajabasa, Kota Bandarlampung",SPPG Kota Bandar Lampung Rajabasa Rajabasa 2
495,JAWA TENGAH,PATI,JAKEN,TRIKOYO,"Jl. Jakenan Pucakwangi, Trikoyo, Kec. Jaken, Kab. Pati, Jawa Tengah",SPPG Pati Jaken Trikoyo
496,JAWA BARAT,KOTA DEPOK,PANCORAN MAS,MAMPANG,"Jl. Makam Bojong, Mampang RT 004 RW 003, Kec. Pancoran Mas, Kota Depok, Jawa Barat",SPPG Kota Depok Pancoran Mas Mampang 4
497,ACEH,ACEH TIMUR,PEUDAWA,PAYA BILI SA,"Dusun Pemuda, Desa Paya Bili sa, Kec. Peudawa, Kab. Aceh Timur, Aceh",SPPG Aceh Timur Peudawa Paya Bili Sa
498,LAMPUNG,LAMPUNG TENGAH,PADANG RATU,SENDANG AYU,"Sendang Ayu, Kec. Padang Ratu, Kab. Lampung Tengah, Lampung",SPPG Lampung Tengah Padang Ratu Sendang Ayu
499,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,"Jl. Rajawali 14 No.12, Gunung Sahari Utara, Kec. Sawah Besar, Kota Adm. Jakarta Pusat, Dki Jakarta",SPPG Jakpus Sawah Besar Gunung Sahari Utara
500,ACEH,ACEH TENGGARA,LAWE ALAS,PASIR NUNGGUL,Desa Pasir Nunggul Kec. Lawe Alas Kab. Aceh Tenggara Provinsi Aceh,SPPG Aceh Tenggara Lawe Alas Kute Batu Baru
